,lasso,LogisticRegression,target,target_id,feature,turner
species115,21.897835503125265,44.15619531613646,Disease,DiseaseA,False,True
species116,129.86500342341319,82.97291931557046,Disease,DiseaseA,False,True
species117,0.0,11.87193540340852,Disease,DiseaseA,False,True
species118,18.29389007642885,46.44425470089198,Disease,DiseaseA,False,True
species119,0.0,10.951196471512628,Disease,DiseaseA,False,True
species120,4.745133317566987,31.406734310915578,Disease,DiseaseA,False,True
species121,0.12453791896052233,25.550481759321592,Disease,DiseaseA,False,True
species122,0.0,10.700395831198424,Disease,DiseaseA,False,True
species123,0.0,8.8477476357515,Disease,DiseaseA,False,True
species124,13.818914720192378,39.64478524007716,Disease,DiseaseA,False,True
species125,1.703164780389128,23.191081749527125,Disease,DiseaseA,False,True
species126,0.0,7.038309626512275,Disease,DiseaseA,False,True
species127,16.06053907727008,43.782513289008925,Disease,DiseaseA,False,True
species128,0.0,25.189466881086737,Disease,DiseaseA,False,True
species129,0.7307045386237758,22.59689450025557,Disease,DiseaseA,False,True
species130,0.0,13.915465685934663,Disease,DiseaseA,False,True
species131,0.0,9.038503359993246,Disease,DiseaseA,False,True
species132,0.0,11.779643838635764,Disease,DiseaseA,False,True
species133,10.597400078505597,28.960822300976538,Disease,DiseaseA,False,True
species134,0.0,19.312176777678967,Disease,DiseaseA,False,True
species135,0.0,6.881729949519967,Disease,DiseaseA,False,True
species136,4.2541623394713115,15.57055251673297,Disease,DiseaseA,False,True
species137,15.031055787577577,30.233190022276155,Disease,DiseaseA,False,True
species138,1.603967547725436,6.899056874028586,Disease,DiseaseA,False,True
species139,0.0,19.395702192216607,Disease,DiseaseA,False,True
species140,0.0,9.517707390769614,Disease,DiseaseA,False,True
species141,0.0,8.31996479557713,Disease,DiseaseA,False,True
species142,0.0,15.113548278712022,Disease,DiseaseA,False,True
species143,2.0584554348844817,13.606112988984993,Disease,DiseaseA,False,True
species144,1.5660193292155964,33.521586842724936,Disease,DiseaseA,False,True
species145,7.755226041852413,33.991571370072144,Disease,DiseaseA,False,True
species146,8.862044390585368,34.002194805770145,Disease,DiseaseA,False,True
species147,0.0,8.385448565925913,Disease,DiseaseA,False,True
species148,20.884208861492112,56.43107553479846,Disease,DiseaseA,False,True
species149,0.7376833104284355,21.02026384499061,Disease,DiseaseA,False,True
species150,11.441929091590433,39.11578887215285,Disease,DiseaseA,False,True
species151,3.275447027013226,25.43820384309623,Disease,DiseaseA,False,True
species152,3.1903045687445277,44.606756104695485,Disease,DiseaseA,False,True
species153,0.0,14.791333498839316,Disease,DiseaseA,False,True
species154,0.0,7.926392334248083,Disease,DiseaseA,False,True
species155,17.060677140852896,48.07607367219104,Disease,DiseaseA,False,True
species156,2.1435367775424004,13.429814660447477,Disease,DiseaseA,False,True
species157,0.0,10.866456448534057,Disease,DiseaseA,False,True
species158,0.5757593778816359,28.835878325457593,Disease,DiseaseA,False,True
species159,3.121714457581381,16.810613010272224,Disease,DiseaseA,False,True
species160,19.265982815815157,32.437510256300314,Disease,DiseaseA,False,True
species161,3.22770277664281,19.24199886320642,Disease,DiseaseA,False,True
species162,0.0,6.020122540150228,Disease,DiseaseA,False,True
species163,0.0,19.634458060455003,Disease,DiseaseA,False,True
species164,0.0,26.568712428309965,Disease,DiseaseA,False,True
species165,0.0,23.06696981602497,Disease,DiseaseA,False,True
species166,3.9838511906065492,39.527902664224996,Disease,DiseaseA,False,True
species167,0.0,22.59209138932915,Disease,DiseaseA,False,True
species168,0.0,6.689886994107411,Disease,DiseaseA,False,True
species169,10.390215135359389,31.95993576901322,Disease,DiseaseA,False,True
species170,0.0,11.192303648741827,Disease,DiseaseA,False,True
species171,0.0,20.56281389139534,Disease,DiseaseA,False,True
species172,2.5766270404784755,34.35654786509069,Disease,DiseaseA,False,True
species173,0.0,7.4577643720732,Disease,DiseaseA,False,True
species174,0.9004421014096016,32.476064341598004,Disease,DiseaseA,False,True
species175,0.0,16.044973857357558,Disease,DiseaseA,False,True
species176,0.0,20.341337341700147,Disease,DiseaseA,False,True
species177,1.2196770983225205,31.779065393977667,Disease,DiseaseA,False,True
species178,146.08165221810856,96.58414167262666,Disease,DiseaseA,False,True
species179,36.38522886840631,43.98386151488155,Disease,DiseaseA,False,True
species180,0.5109674858513495,33.87464523433517,Disease,DiseaseA,False,True
species181,6.3152892698039365,40.12511844318147,Disease,DiseaseA,False,True
species182,4.167651816888208,38.25040783288205,Disease,DiseaseA,False,True
species183,0.0,17.69433733547185,Disease,DiseaseA,False,True
species184,82.78746988212771,78.13396120678644,Disease,DiseaseA,False,True
species185,0.0,21.35833425213522,Disease,DiseaseA,False,True
species186,0.0,23.28928127574502,Disease,DiseaseA,False,True
species187,0.0,15.913808499903064,Disease,DiseaseA,False,True
species188,55.57594191273976,57.63972084882164,Disease,DiseaseA,False,True
species189,0.0,12.33365014776935,Disease,DiseaseA,False,True
species190,4.466221816280011,18.294015787480884,Disease,DiseaseA,False,True
species191,12.189806122143567,25.55759870905345,Disease,DiseaseA,False,True
species192,0.0,10.442979401077036,Disease,DiseaseA,False,True
species193,6.862181399131916,50.27697309243593,Disease,DiseaseA,False,True
species194,2.9418936990106106,18.789381261543124,Disease,DiseaseA,False,True
species195,0.0,18.817572810185066,Disease,DiseaseA,False,True
species196,0.0,13.409430585268563,Disease,DiseaseA,False,True
species197,0.0,13.32463748286791,Disease,DiseaseA,False,True
species198,0.0,12.700844312557397,Disease,DiseaseA,False,True
species199,0.0,19.977346616284628,Disease,DiseaseA,False,True
species200,2.3542799873501714,36.10336797210529,Disease,DiseaseA,False,True
species201,0.0,15.796246470144462,Disease,DiseaseA,False,True
species202,0.0,26.872067389590903,Disease,DiseaseA,False,True
species203,6.44031209839486,30.55734366624651,Disease,DiseaseA,False,True
species204,6.158271294735724,17.881303612045745,Disease,DiseaseA,False,True
species205,9.772050132723333,40.77449641693276,Disease,DiseaseA,False,True
species206,0.0,7.877743455562298,Disease,DiseaseA,False,True
species207,32.1484532479691,49.00458151917826,Disease,DiseaseA,False,True
species208,0.0,15.967818698672167,Disease,DiseaseA,False,True
species209,0.0,13.987172752112219,Disease,DiseaseA,False,True
species210,8.218913123464104,39.10286226903159,Disease,DiseaseA,False,True
species211,40.03239746870878,52.53002751944742,Disease,DiseaseA,False,True
species212,0.0,11.471088142749306,Disease,DiseaseA,False,True
species213,0.0,7.485849390632083,Disease,DiseaseA,False,True
species214,6.618225395599505,38.59713010726466,Disease,DiseaseA,False,True
species215,0.0,14.041361076995145,Disease,DiseaseA,False,True
species216,1.0239974391696434,37.21248229582716,Disease,DiseaseA,False,True
species217,5.1264801349620654,41.11925614725441,Disease,DiseaseA,False,True
species218,0.0,9.754969217034851,Disease,DiseaseA,False,True
species219,7.083599519702753,47.195343800655614,Disease,DiseaseA,False,True
species220,0.0,16.83045901140379,Disease,DiseaseA,False,True
species221,0.0,16.928841306133656,Disease,DiseaseA,False,True
species222,0.0,20.344644281072153,Disease,DiseaseA,False,True
species223,11.215894776578125,25.800515375411443,Disease,DiseaseA,False,True
species224,0.0,18.073721730488298,Disease,DiseaseA,False,True
species225,0.0,27.448881802246234,Disease,DiseaseA,False,True
species226,0.0,9.50022327648623,Disease,DiseaseA,False,True
species227,0.0,16.91022429009455,Disease,DiseaseA,False,True
species228,0.0,14.418864470505264,Disease,DiseaseA,False,True
species229,0.0,12.741381633827421,Disease,DiseaseA,False,True
species230,0.0,9.937458494033976,Disease,DiseaseA,False,True
species231,0.0,9.72020061909508,Disease,DiseaseA,False,True
species232,0.0,16.870078228067477,Disease,DiseaseA,False,True
species233,0.0,8.976100527646558,Disease,DiseaseA,False,True
species234,0.0,7.901346965281204,Disease,DiseaseA,False,True
species235,15.11329373314489,40.234236545711894,Disease,DiseaseA,False,True
species236,0.0,7.395585855178927,Disease,DiseaseA,False,True
species237,5.003496811043126,29.79955234315517,Disease,DiseaseA,False,True
species238,2.176882707218382,30.211619749630167,Disease,DiseaseA,False,True
species239,65.62996861436578,68.71199883735193,Disease,DiseaseA,False,True
species240,7.145554465475326,28.088226437830883,Disease,DiseaseA,False,True
species241,0.8647128609592197,32.55593144047266,Disease,DiseaseA,False,True
species242,0.0,6.039183380196638,Disease,DiseaseA,False,True
species243,2.617489439577026,15.385817492243518,Disease,DiseaseA,False,True
species244,59.724308695496106,59.70609342421286,Disease,DiseaseA,False,True
species245,6.726568718909614,39.27006912075201,Disease,DiseaseA,False,True
species246,0.0,8.036934591565851,Disease,DiseaseA,False,True
species247,67.18164549384434,71.97276359302343,Disease,DiseaseA,False,True
species248,0.0,7.102271561716553,Disease,DiseaseA,False,True
species249,0.0,28.367382422794044,Disease,DiseaseA,False,True
species250,6.08738682635389,25.449166715566918,Disease,DiseaseA,False,True
species251,0.0,8.891478180751854,Disease,DiseaseA,False,True
species252,0.0,9.812603744933504,Disease,DiseaseA,False,True
species253,1.9741629052191123,24.989008731368134,Disease,DiseaseA,False,True
species254,0.0,5.089557488647314,Disease,DiseaseA,False,True
species255,0.0,9.464973259496748,Disease,DiseaseA,False,True
species256,0.0,34.45656509263663,Disease,DiseaseA,False,True
species257,0.0,18.255566695348055,Disease,DiseaseA,False,True
species258,0.0,9.052818390550796,Disease,DiseaseA,False,True
species259,27.593609621812835,50.65245921658634,Disease,DiseaseA,False,True
species260,0.0,13.197900215434672,Disease,DiseaseA,False,True
species261,20.077400008702902,50.84554686756977,Disease,DiseaseA,False,True
species262,14.567078557624138,41.77507141741189,Disease,DiseaseA,False,True
species263,8.183688796083187,27.143779881176734,Disease,DiseaseA,False,True
species264,6.3758419344381565,34.02306683730435,Disease,DiseaseA,False,True
species265,0.0,4.781959312484231,Disease,DiseaseA,False,True
species266,47.33803210924102,52.617666579058934,Disease,DiseaseA,False,True
species267,0.5012031220970156,20.50029925518745,Disease,DiseaseA,False,True
species268,36.845422858324,53.04715334314293,Disease,DiseaseA,False,True
species269,0.0,12.874627339162274,Disease,DiseaseA,False,True
species270,1.8287297666230053,37.13921167219372,Disease,DiseaseA,False,True
species271,11.741936451924646,27.89207262249311,Disease,DiseaseA,False,True
species272,0.0,8.028114290443051,Disease,DiseaseA,False,True
species273,0.0,11.432915575824548,Disease,DiseaseA,False,True
species274,4.1798163424397865,12.73804314415124,Disease,DiseaseA,False,True
species275,2.37107118732784,30.43127602345959,Disease,DiseaseA,False,True
species276,0.0,8.627002337134504,Disease,DiseaseA,False,True
species277,0.0,28.861350629349136,Disease,DiseaseA,False,True
species278,0.0,7.089161616475143,Disease,DiseaseA,False,True
species279,0.0,9.824883810597006,Disease,DiseaseA,False,True
species280,0.0,12.285375981241106,Disease,DiseaseA,False,True
species281,0.0,10.641276715590942,Disease,DiseaseA,False,True
species282,0.0,24.519055456337036,Disease,DiseaseA,False,True
species283,0.0,20.930357480410922,Disease,DiseaseA,False,True
species284,0.7158339256219564,21.62332497450522,Disease,DiseaseA,False,True
species285,0.0,7.827933133222561,Disease,DiseaseA,False,True
species286,0.0,10.5702472216327,Disease,DiseaseA,False,True
species287,0.0,8.407458384234443,Disease,DiseaseA,False,True
species288,0.2621385053884909,31.10724715092656,Disease,DiseaseA,False,True
species289,0.0,13.794276113334373,Disease,DiseaseA,False,True
species290,0.0,16.26210426195174,Disease,DiseaseA,False,True
species291,81.82355219436786,73.76954912979484,Disease,DiseaseA,False,True
species292,0.0,21.88377649150429,Disease,DiseaseA,False,True
species293,0.0,12.864022015967421,Disease,DiseaseA,False,True
species294,8.530105264841158,34.91952447490355,Disease,DiseaseA,False,True
species295,0.0,28.273861884039615,Disease,DiseaseA,False,True
species296,0.0,9.797984874261765,Disease,DiseaseA,False,True
species297,0.0,7.8127234736667575,Disease,DiseaseA,False,True
species298,0.2864758985722101,29.490467403025253,Disease,DiseaseA,False,True
species299,0.0,8.59231973516942,Disease,DiseaseA,False,True
species300,0.0,15.801574045921319,Disease,DiseaseA,False,True
